kegg	eawag	alam	kegg	eawag	alam
C00067	1	1	C00132	1	1
C00132	1	1	C00067	1	1
C00132	1	1	C00067	1	1
C00067	1	1	C02271	0	0
C02271	0	0	C00067	1	1
C02271	0	0	C00067	1	1
C00067	1	1	C00118	0	1
C00067	1	1	C00184	0	1
C00118	0	1	C00067	1	1
C00118	0	1	C00231	0	1
C00184	0	1	C00067	1	1
C00184	0	1	C00231	0	1
C00231	0	1	C00118	0	1
C00231	0	1	C00118	0	1
C00231	0	1	C00184	0	1
C00231	0	1	C00184	0	1
C00065	1	1	C02737	0	1
C00269	0	1	C02737	0	1
C01190	0	0	C00195	0	1
C00154	1	1	C00249	1	0
C00154	1	1	C00249	1	0
C00412	0	1	C01530	0	1
C00510	0	1	C00712	1	0
C02050	0	0	C01595	0	0
C16162	0	0	C06427	0	0
C03035	0	0	C06426	0	1
C01217	0	0	C05927	0	0
C05927	0	0	C01217	0	0
C00019	0	1	C00021	0	1
C00019	0	1	C00021	0	1
C02188	0	0	C05544	0	0
C05544	0	0	C05545	0	0
C05545	0	0	C05546	0	0
C00022	1	1	C04442	0	0
C00022	1	1	C04442	0	0
C00118	0	1	C04442	0	0
C00118	0	1	C04442	0	0
C00118	0	1	C04442	0	0
C04442	0	0	C00022	1	1
C04442	0	0	C00022	1	1
C04442	0	0	C00118	0	1
C04442	0	0	C00118	0	1
C04442	0	0	C00118	0	1
C00024	1	1	C00083	0	1
C00083	0	1	C00024	1	1
C00024	1	1	C00083	0	1
C00083	0	1	C00024	1	1
C00275	0	1	C00636	0	1
C00275	0	1	C00636	0	1
C00275	0	1	C00636	0	1
C00636	0	1	C00275	0	1
C00636	0	1	C00275	0	1
C00636	0	1	C00275	0	1
C00468	0	1	C05300	0	1
C01227	0	1	C05139	0	0
C07047	0	0	C06754	1	0
C07047	0	0	C16550	0	0
C07047	0	0	C06754	1	0
C07047	0	0	C16555	0	0
C00777	0	1	C16679	0	0
C00777	0	1	C16680	0	0
C00777	0	1	C16677	0	0
C01227	0	1	C05139	0	0
C00777	0	1	C16679	0	0
C00777	0	1	C16677	0	0
C07572	0	0	C16608	0	0
C06174	0	0	C01516	0	0
C07108	0	0	C05011	0	0
C16546	0	0	C16547	0	0
C07572	0	0	C16607	0	0
C16608	0	0	C16609	0	0
C00029	0	1	C00052	0	1
C00029	0	1	C00052	0	1
C00052	0	1	C00029	0	1
C00052	0	1	C00029	0	1
C00157	0	1	C00416	0	1
C00350	0	1	C00416	0	1
C04756	0	0	C15647	0	0
C00219	0	1	C14771	0	0
C00219	0	1	C14770	0	1
C01595	0	0	C14825	0	0
C01595	0	0	C14826	0	0
C06868	0	0	C07496	0	0
C00777	0	1	C16679	0	0
C00777	0	1	C16677	0	0
C05966	0	1	C14781	0	0
C05966	0	1	C14813	0	0
C00777	0	1	C16679	0	0
C00777	0	1	C16677	0	0
C00106	0	1	C00429	0	1
C00106	0	1	C00429	0	1
C00106	0	1	C00429	0	1
C00429	0	1	C00106	0	1
C00429	0	1	C00106	0	1
C00429	0	1	C00106	0	1
C00178	0	1	C00906	0	0
C00906	0	0	C00178	0	1
C00106	0	1	C00429	0	1
C00106	0	1	C00429	0	1
C00106	0	1	C00429	0	1
C00429	0	1	C00106	0	1
C00429	0	1	C00106	0	1
C00429	0	1	C00106	0	1
C00178	0	1	C00906	0	0
C00906	0	0	C00178	0	1
C00417	1	0	C00490	0	1
C00219	0	1	C14749	0	0
C00424	0	0	C00546	0	1
C00546	0	1	C00424	0	0
C00181	0	1	C00379	0	1
C00379	0	1	C00181	0	1
C01115	0	0	C01825	0	0
C01825	0	0	C01115	0	0
C01825	0	0	C01115	0	0
C00026	1	1	C00311	0	1
C00026	1	1	C00311	0	1
C00026	1	1	C00311	0	1
C00311	0	1	C00026	1	1
C00311	0	1	C00026	1	1
C00311	0	1	C00026	1	1
C00322	0	1	C05533	0	0
C05533	0	0	C00322	0	1
C05533	0	0	C05662	0	0
C05662	0	0	C05533	0	0
C00414	1	0	C00854	1	0
C00414	1	0	C00854	1	0
C00854	1	0	C00414	1	0
C00854	1	0	C00414	1	0
C00114	0	1	C00576	0	1
C00576	0	1	C00719	0	1
C00719	0	1	C00576	0	1
C00042	1	1	C00232	1	1
C00042	1	1	C00232	1	1
C00232	1	1	C00042	1	1
C00232	1	1	C00042	1	1
C00232	1	1	C00042	1	1
C00232	1	1	C00042	1	1
C00295	0	1	C00337	0	1
C00337	0	1	C00295	0	1
C01499	0	0	C16461	0	0
C01499	0	0	C16461	0	0
C16461	0	0	C01499	0	0
C00395	0	0	C06567	0	0
C00395	0	0	C06567	0	0
C06567	0	0	C00395	0	0
C00395	0	0	C06567	0	0
C00395	0	0	C06567	0	0
C06567	0	0	C00395	0	0
C00395	0	0	C06567	0	0
C00395	0	0	C06567	0	0
C06567	0	0	C00395	0	0
C00750	0	1	C00315	0	1
C00750	0	1	C05665	0	0
C00315	0	1	C05665	0	0
C00877	1	1	C03561	1	0
C00877	1	1	C03561	1	0
C03561	1	0	C00877	1	1
C03561	1	0	C00877	1	1
C03561	1	0	C00877	1	1
C00515	0	1	C03943	0	0
C03943	0	0	C00515	0	1
C00515	0	1	C03943	0	0
C03943	0	0	C00515	0	1
C00422	0	0	C00162	0	0
C00422	0	0	C00641	0	0
C00641	0	0	C00162	0	0
C00641	0	0	C01885	0	0
C00506	0	1	C00022	1	1
C00506	0	1	C11481	0	0
C00108	1	1	C02247	0	0
C00108	1	1	C02247	0	0
C02247	0	0	C00108	1	1
C05306	0	0	C18151	0	0
C18151	0	0	C05306	0	0
C18151	0	0	C05306	0	0
C00739	0	0	C05161	0	0
C01142	0	0	C01186	0	0
C01186	0	0	C03656	0	0
C03656	0	0	C01186	0	0
C00080	0	0	C00282	0	0
C00080	0	0	C00282	0	0
C00080	0	0	C00282	0	0
C03233	1	0	C04783	1	0
C04783	1	0	C03233	1	0
C04783	1	0	C03233	1	0
C01606	1	0	C04783	1	0
C01606	1	0	C04783	1	0
C04783	1	0	C01606	1	0
C01270	0	0	C01215	0	0
C01270	0	0	C01215	0	0
C06318	1	0	C06337	1	0
C06337	1	0	C06318	1	0
C06337	1	0	C06318	1	0
C06318	1	0	C06337	1	0
C06337	1	0	C06318	1	0
C06337	1	0	C06318	1	0
C00230	1	0	C06318	1	0
C06318	1	0	C00230	1	0
C06318	1	0	C00230	1	0
C06584	1	0	C06585	1	0
C06584	1	0	C06585	1	0
C06585	1	0	C06584	1	0
C06584	1	0	C06585	1	0
C06584	1	0	C06585	1	0
C06585	1	0	C06584	1	0
C06588	0	0	C06589	0	0
C06588	0	0	C06589	0	0
C06589	0	0	C06588	0	0
C06588	0	0	C06589	0	0
C06588	0	0	C06589	0	0
C06589	0	0	C06588	0	0
C00058	1	1	C06790	1	0
C01455	1	0	C04592	1	0
C01455	1	0	C04592	1	0
C04592	1	0	C01455	1	0
C06790	1	0	C00048	1	1
C07092	1	0	C07093	0	0
C07092	1	0	C07093	0	0
C07093	0	0	C07092	1	0
C06594	1	0	C12832	1	0
C06594	1	0	C12832	1	0
C12832	1	0	C06594	1	0
C06990	1	0	C12837	1	0
C06990	1	0	C12837	1	0
C12837	1	0	C06990	1	0
C01407	0	0	C04091	0	0
C01407	0	0	C04091	0	0
C04091	0	0	C01407	0	0
C00116	1	1	C00184	0	1
C00184	0	1	C00116	1	1
C00341	0	1	C11393	0	0
C00341	0	1	C11393	0	0
C11393	0	0	C00341	0	1
C00091	1	1	C00232	1	1
C00091	1	1	C00232	1	1
C00232	1	1	C00091	1	1
C00232	1	1	C00989	1	0
C00989	1	0	C00232	1	1
C00232	1	1	C00989	1	0
C00232	1	1	C00989	1	0
C00989	1	0	C00232	1	1
C00048	1	1	C00160	1	1
C00048	1	1	C00160	1	1
C00160	1	1	C00048	1	1
C00160	1	1	C00048	1	1
C00168	0	1	C00258	0	1
C00168	0	1	C00258	0	1
C00258	0	1	C00168	0	1
C00258	0	1	C00168	0	1
C00022	1	1	C01127	0	1
C00048	1	1	C01127	0	1
C01127	0	1	C00022	1	1
C01127	0	1	C00048	1	1
C05946	0	0	C00022	1	1
C05946	0	0	C00048	1	1
C00204	0	0	C04442	0	0
C00204	0	0	C04442	0	0
C00204	0	0	C04442	0	0
C04442	0	0	C00204	0	0
C04442	0	0	C00204	0	0
C01216	0	0	C01286	0	0
C00022	1	1	C00204	0	0
C00022	1	1	C00204	0	0
C00204	0	0	C00022	1	1
C00204	0	0	C00022	1	1
C00204	0	0	C00577	0	1
C00204	0	0	C00577	0	1
C00577	0	1	C00204	0	0
C00577	0	1	C00204	0	0
C00014	0	0	C00603	0	0
C00014	0	0	C00603	0	0
C00011	1	1	C00603	0	0
C00011	1	1	C00603	0	0
C00603	0	0	C00011	1	1
C00603	0	0	C00011	1	1
C00003	0	1	C00153	0	1
C11519	0	0	C11520	0	0
C11520	0	0	C11519	0	0
C11520	0	0	C11519	0	0
C06578	0	0	C06579	0	0
C06578	0	0	C06579	0	0
C06579	0	0	C06578	0	0
C00805	1	0	C00628	1	1
C00805	1	0	C00628	1	1
C00805	1	0	C00628	1	1
C00805	1	0	C00628	1	1
C01606	1	0	C18314	1	0
C01606	1	0	C18314	1	0
C18314	1	0	C01606	1	0
C00230	1	0	C03223	1	0
C03223	1	0	C00230	1	0
C03223	1	0	C00230	1	0
C03164	0	0	C04468	0	0
C04468	0	0	C03164	0	0
C04468	0	0	C03164	0	0
C01606	1	0	C03057	0	0
C03057	0	0	C01606	1	0
C03057	0	0	C01606	1	0
C00565	1	0	C01104	1	0
C00565	1	0	C01104	1	0
C01104	1	0	C00565	1	0
C00575	0	1	C00020	0	1
C00942	0	1	C00144	0	1
C00490	0	1	C00531	0	0
C00531	0	0	C00490	0	1
C01011	0	0	C02614	0	0
C02614	0	0	C01011	0	0
C00531	0	0	C01011	0	0
C01011	0	0	C00531	0	0
C00531	0	0	C01011	0	0
C01011	0	0	C00531	0	0
C00022	1	1	C01011	0	0
C00022	1	1	C01011	0	0
C00024	1	1	C01011	0	0
C01011	0	0	C00022	1	1
C01011	0	0	C00022	1	1
C01011	0	0	C00022	1	1
C01011	0	0	C00024	1	1
C01011	0	0	C00024	1	1
C06575	0	0	C06576	0	0
C06575	0	0	C06576	0	0
C06576	0	0	C06575	0	0
C00049	0	1	C01042	0	1
C01934	0	0	C02991	0	0
C02991	0	0	C01934	0	0
C00424	0	0	C03979	0	0
C03979	0	0	C00424	0	0
C02137	1	0	C00512	1	0
C02137	1	0	C00512	1	0
C02137	1	0	C00512	1	0
C02137	1	0	C00512	1	0
C02137	1	0	C00512	1	0
C00755	1	0	C07303	0	0
C07303	0	0	C00755	1	0
C07303	0	0	C00755	1	0
C00406	0	0	C07303	0	0
C00406	0	0	C07303	0	0
C07303	0	0	C00406	0	0
C06197	0	0	C00008	0	1
C00683	0	0	C00100	1	1
C00575	0	1	C00020	0	1
C00575	0	1	C00020	0	1
C01260	0	1	C00002	0	1
C00498	0	1	C00103	0	1
C00301	0	1	C00620	0	1
C06192	0	1	C00636	0	1
C11355	0	0	C00568	0	0
C02188	0	0	C05544	0	0
C05544	0	0	C05545	0	0
C05545	0	0	C05546	0	0
C00008	0	1	C00020	0	1
C00008	0	1	C00020	0	1
C00206	0	1	C00360	0	1
C00360	0	1	C00206	0	1
C15882	0	0	C15883	0	0
C15882	0	0	C15883	0	0
C15883	0	0	C15882	0	0
C00130	0	1	C00294	0	1
C00455	0	1	C03150	0	0
C01185	0	1	C05841	0	0
C05841	0	0	C01185	0	1
C04517	0	0	C00670	0	1
C01233	0	0	C04635	0	0
C00101	0	1	C00415	0	1
C00101	0	1	C00415	0	1
C00415	0	1	C00101	0	1
C00415	0	1	C00101	0	1
C00504	0	1	C00101	0	1
C00504	0	1	C00101	0	1
C00101	0	1	C00415	0	1
C00101	0	1	C00415	0	1
C00415	0	1	C00101	0	1
C00415	0	1	C00101	0	1
C00504	0	1	C00101	0	1
C00504	0	1	C00101	0	1
C00415	0	1	C00504	0	1
C00415	0	1	C00504	0	1
C00504	0	1	C00415	0	1
C00504	0	1	C00415	0	1
C00415	0	1	C00504	0	1
C00415	0	1	C00504	0	1
C00504	0	1	C00415	0	1
C00504	0	1	C00415	0	1
C00101	0	1	C00415	0	1
C00101	0	1	C00415	0	1
C00415	0	1	C00101	0	1
C00415	0	1	C00101	0	1
C00504	0	1	C00101	0	1
C00504	0	1	C00101	0	1
C00101	0	1	C00415	0	1
C00101	0	1	C00415	0	1
C00415	0	1	C00101	0	1
C00415	0	1	C00101	0	1
C00504	0	1	C00101	0	1
C00504	0	1	C00101	0	1
C00415	0	1	C00504	0	1
C00415	0	1	C00504	0	1
C00504	0	1	C00415	0	1
C00504	0	1	C00415	0	1
C00415	0	1	C00504	0	1
C00415	0	1	C00504	0	1
C00504	0	1	C00415	0	1
C00504	0	1	C00415	0	1
C00101	0	1	C00415	0	1
C00101	0	1	C00415	0	1
C00415	0	1	C00101	0	1
C00415	0	1	C00101	0	1
C00504	0	1	C00101	0	1
C00504	0	1	C00101	0	1
C00101	0	1	C00415	0	1
C00101	0	1	C00415	0	1
C00415	0	1	C00101	0	1
C00415	0	1	C00101	0	1
C00504	0	1	C00101	0	1
C00504	0	1	C00101	0	1
C00415	0	1	C00504	0	1
C00415	0	1	C00504	0	1
C00504	0	1	C00415	0	1
C00504	0	1	C00415	0	1
C00415	0	1	C00504	0	1
C00415	0	1	C00504	0	1
C00504	0	1	C00415	0	1
C00504	0	1	C00415	0	1
C00166	0	1	C05607	0	0
C00166	0	1	C05607	0	0
C05607	0	0	C00166	0	1
C00166	0	1	C05607	0	0
C00166	0	1	C05607	0	0
C05607	0	0	C00166	0	1
C00250	0	1	C00314	0	1
C00314	0	1	C00250	0	1
C00250	0	1	C00534	0	1
C00534	0	1	C00250	0	1
C00250	0	1	C00971	0	0
C00971	0	0	C00250	0	1
C00971	0	0	C00847	0	0
C00847	0	0	C06050	0	0
C06050	0	0	C04604	0	0
C04604	0	0	C01270	0	0
C01215	0	0	C00232	1	1
C00329	0	1	C00352	0	1
C00352	0	1	C00329	0	1
C00333	0	0	C04037	0	0
C04037	0	0	C00333	0	0
C00670	0	1	C00093	0	1
C00670	0	1	C00114	0	1
C01233	0	0	C00093	0	1
C01233	0	0	C00189	1	1
C00670	0	1	C00093	0	1
C00670	0	1	C00114	0	1
C01233	0	0	C00093	0	1
C01233	0	0	C00189	1	1
C03892	0	1	C00344	0	1
C00395	0	0	C06567	0	0
C00395	0	0	C06567	0	0
C06567	0	0	C00395	0	0
C00395	0	0	C06567	0	0
C00395	0	0	C06567	0	0
C06567	0	0	C00395	0	0
C00395	0	0	C06567	0	0
C00395	0	0	C06567	0	0
C06567	0	0	C00395	0	0
C00395	0	0	C06567	0	0
C00395	0	0	C06567	0	0
C06567	0	0	C00395	0	0
C05810	0	0	C05811	0	0
C05810	0	0	C05811	0	0
C05811	0	0	C05810	0	0
C05807	0	0	C17551	0	0
C05807	0	0	C17551	0	0
C17551	0	0	C05807	0	0
C02188	0	0	C05544	0	0
C05544	0	0	C05545	0	0
C05545	0	0	C05546	0	0
C00052	0	1	C01235	0	0
C00568	0	0	C00921	0	0
C01300	0	0	C00921	0	0
C00568	0	0	C00921	0	0
C04807	0	0	C00921	0	0
C00568	0	0	C00921	0	0
C01300	0	0	C00921	0	0
C00568	0	0	C00921	0	0
C04807	0	0	C00921	0	0
C02188	0	0	C05544	0	0
C05544	0	0	C05545	0	0
C05545	0	0	C05546	0	0
C02265	0	0	C05620	0	0
C00047	0	1	C02727	0	0
C00071	0	0	C00226	0	0
C00226	0	0	C00071	0	0
C00084	1	1	C00469	1	1
C00084	1	1	C00469	1	1
C00084	1	1	C00469	1	1
C00469	1	1	C00084	1	1
C00469	1	1	C00084	1	1
C00469	1	1	C00084	1	1
C05576	0	1	C05577	0	0
C05577	0	0	C05576	0	1
C00989	1	0	C11062	0	0
C00989	1	0	C11062	0	0
C11062	0	0	C00989	1	0
C05279	0	0	C05280	0	0
C05280	0	0	C05279	0	0
C00135	0	1	C05575	0	0
C00568	0	0	C00921	0	0
C01300	0	0	C00921	0	0
C00568	0	0	C00921	0	0
C04807	0	0	C00921	0	0
C00118	0	1	C00197	0	1
C00118	0	1	C00197	0	1
C00197	0	1	C00118	0	1
C00641	0	0	C04046	0	0
C00641	0	0	C04046	0	0
C04046	0	0	C06040	0	0
C06040	0	0	C06041	0	0
C04637	0	1	C00641	0	0
C04637	0	1	C00641	0	0
C04637	0	1	C01245	0	1
C04637	0	1	C01245	0	1
C01194	0	0	C01177	0	1
C00040	0	0	C00416	0	1
C00040	0	0	C00416	0	1
C00681	0	1	C00416	0	1
C00681	0	1	C00416	0	1
C00575	0	1	C00020	0	1
C00942	0	1	C00144	0	1
C00450	0	0	C04076	0	0
C04076	0	0	C00450	0	0
C04076	0	0	C00450	0	0
C00047	0	1	C04076	0	0
C00230	1	0	C00587	1	0
C00587	1	0	C00230	1	0
C00587	1	0	C00230	1	0
C00587	1	0	C00230	1	0
C06322	1	0	C09811	1	0
C06322	1	0	C09811	1	0
C09811	1	0	C06322	1	0
C02139	0	0	C11832	0	0
C11832	0	0	C02139	0	0
C11832	0	0	C02139	0	0
C02880	0	0	C11831	0	0
C11831	0	0	C02880	0	0
C11831	0	0	C02880	0	0
C00448	0	1	C05859	0	0
C00448	0	1	C05859	0	0
C05859	0	0	C00448	0	1
C01297	1	0	C15986	1	0
C01297	1	0	C15986	1	0
C15986	1	0	C01297	1	0
C01297	1	0	C15986	1	0
C01297	1	0	C15986	1	0
C15986	1	0	C01297	1	0
C01297	1	0	C15986	1	0
C01297	1	0	C15986	1	0
C15986	1	0	C01297	1	0
C03056	1	0	C15986	1	0
C15986	1	0	C03056	1	0
C15986	1	0	C03056	1	0
C15986	1	0	C15987	1	0
C03056	1	0	C03458	1	0
C03056	1	0	C03458	1	0
C03458	1	0	C03056	1	0
C00853	0	1	C00194	0	0
C06505	0	0	C06506	0	0
C05774	0	0	C06508	0	0
C03657	0	0	C15547	0	0
C15547	0	0	C03657	0	0
C15547	0	0	C03657	0	0
C00022	1	1	C00041	0	1
C00022	1	1	C00041	0	1
C00041	0	1	C00022	1	1
C00219	0	1	C05966	0	1
C00424	0	0	C00186	1	1
C00025	0	1	C03618	0	0
C03618	0	0	C00025	0	1
C00048	1	1	C06027	0	0
C00048	1	1	C06027	0	0
C00100	1	1	C06027	0	0
C00100	1	1	C06027	0	0
C00100	1	1	C06027	0	0
C06027	0	0	C00048	1	1
C06027	0	0	C00048	1	1
C06027	0	0	C00100	1	1
C06027	0	0	C00100	1	1
C00061	0	1	C01847	0	0
C00061	0	1	C01847	0	0
C00061	0	1	C01847	0	0
C00061	0	1	C01847	0	0
C04574	0	0	C00009	1	1
C04574	0	0	C17556	0	0
C02492	0	0	C00159	1	1
C00154	1	1	C02990	0	1
C02990	0	1	C00154	1	1
C00154	1	1	C02990	0	1
C02990	0	1	C00154	1	1
C11455	0	0	C05108	0	0
C00212	0	1	C00294	0	1
C00026	1	1	C00433	0	0
C00433	0	0	C00026	1	1
C00433	0	0	C00026	1	1
C06678	0	0	C06679	0	0
C06678	0	0	C06679	0	0
C06679	0	0	C06678	0	0
C02236	0	0	C06679	0	0
C06679	0	0	C02236	0	0
C06679	0	0	C02236	0	0
C04297	0	0	C01788	0	0
C00333	0	0	C15930	0	0
C15930	0	0	C00333	0	0
C00333	0	0	C15930	0	0
C15930	0	0	C00333	0	0
C00101	0	1	C00415	0	1
C00101	0	1	C00415	0	1
C00415	0	1	C00101	0	1
C00415	0	1	C00101	0	1
C00504	0	1	C00101	0	1
C00504	0	1	C00101	0	1
C00101	0	1	C00415	0	1
C00101	0	1	C00415	0	1
C00415	0	1	C00101	0	1
C00415	0	1	C00101	0	1
C00504	0	1	C00101	0	1
C00504	0	1	C00101	0	1
C00415	0	1	C00504	0	1
C00415	0	1	C00504	0	1
C00504	0	1	C00415	0	1
C00504	0	1	C00415	0	1
C00415	0	1	C00504	0	1
C00415	0	1	C00504	0	1
C00504	0	1	C00415	0	1
C00504	0	1	C00415	0	1
C00101	0	1	C00415	0	1
C00101	0	1	C00415	0	1
C00415	0	1	C00101	0	1
C00415	0	1	C00101	0	1
C00504	0	1	C00101	0	1
C00504	0	1	C00101	0	1
C00101	0	1	C00415	0	1
C00101	0	1	C00415	0	1
C00415	0	1	C00101	0	1
C00415	0	1	C00101	0	1
C00504	0	1	C00101	0	1
C00504	0	1	C00101	0	1
C00415	0	1	C00504	0	1
C00415	0	1	C00504	0	1
C00504	0	1	C00415	0	1
C00504	0	1	C00415	0	1
C00415	0	1	C00504	0	1
C00415	0	1	C00504	0	1
C00504	0	1	C00415	0	1
C00504	0	1	C00415	0	1
C00101	0	1	C00415	0	1
C00101	0	1	C00415	0	1
C00415	0	1	C00101	0	1
C00415	0	1	C00101	0	1
C00101	0	1	C00415	0	1
C00101	0	1	C00415	0	1
C00415	0	1	C00101	0	1
C00415	0	1	C00101	0	1
C16159	0	0	C16390	0	0
C00259	0	1	C01114	0	0
C01114	0	0	C00259	0	1
C00760	0	0	C00185	1	0
C00760	0	0	C00760	0	0
C00033	1	1	C05682	0	0
C05682	0	0	C00033	1	1
C05682	0	0	C00033	1	1
C00163	0	1	C02876	0	0
C02876	0	0	C00163	0	1
C00593	0	0	C14179	0	0
C00136	1	1	C00246	1	1
C00246	1	1	C00136	1	1
C00164	1	1	C00332	1	1
C00332	1	1	C00164	1	1
C16272	1	0	C16273	1	0
C16272	1	0	C16273	1	0
C16273	1	0	C16272	1	0
C00008	0	1	C01260	0	1
C00224	0	1	C01260	0	1
C06509	0	0	C06510	0	0
C00148	0	1	C03564	0	0
C00148	0	1	C03564	0	0
C00148	0	1	C03564	0	0
C00148	0	1	C03564	0	0
C04092	0	1	C00408	0	1
C04092	0	1	C00408	0	1
C04092	0	1	C00408	0	1
C04092	0	1	C00408	0	1
C00003	0	1	C00455	0	1
C00455	0	1	C00003	0	1
C00857	0	1	C01185	0	1
C01185	0	1	C00857	0	1
C01204	0	1	C01284	0	1
C01284	0	1	C01204	0	1
C00386	0	1	C01262	0	0
C00813	0	0	C15607	0	0
C15607	0	0	C00086	0	1
C15607	0	0	C00383	0	1
C00101	0	1	C00143	0	1
C00143	0	1	C00101	0	1
C00239	0	1	C03997	0	0
C03997	0	0	C11038	0	0
C01194	0	0	C01277	0	1
C01194	0	0	C01277	0	1
C00031	0	1	C00198	0	0
C00031	0	1	C00198	0	0
C00198	0	0	C00031	0	1
C01056	1	0	C16150	1	0
C16150	1	0	C01056	1	0
C16150	1	0	C01056	1	0
C03043	1	0	C16150	1	0
C16150	1	0	C03043	1	0
C16150	1	0	C03043	1	0
C01056	1	0	C16150	1	0
C16150	1	0	C01056	1	0
C16150	1	0	C01056	1	0
C03043	1	0	C16150	1	0
C16150	1	0	C03043	1	0
C16150	1	0	C03043	1	0
C01056	1	0	C16150	1	0
C16150	1	0	C01056	1	0
C16150	1	0	C01056	1	0
C03043	1	0	C16150	1	0
C16150	1	0	C03043	1	0
C16150	1	0	C03043	1	0
C01056	1	0	C01297	1	0
C01056	1	0	C01297	1	0
C01297	1	0	C01056	1	0
C00144	0	1	C00242	0	1
C00242	0	1	C00144	0	1
C00130	0	1	C00262	0	1
C00262	0	1	C00130	0	1
C00385	1	1	C00655	0	1
C00385	1	1	C00655	0	1
C00655	0	1	C00385	1	1
C00655	0	1	C00385	1	1
C11907	0	0	C11908	0	0
C11908	0	0	C11925	0	0
C11907	0	0	C11926	0	0
C01297	1	0	C03043	1	0
C03043	1	0	C01297	1	0
C03043	1	0	C01297	1	0
C00965	0	0	C00031	0	1
C00965	0	0	C00031	0	1
C00965	0	0	C00031	0	1
C00414	1	0	C00854	1	0
C00414	1	0	C00854	1	0
C00854	1	0	C00414	1	0
C00854	1	0	C00414	1	0
C06102	1	0	C06103	1	0
C06103	1	0	C06102	1	0
C06103	1	0	C06102	1	0
C06102	1	0	C06104	1	1
C06102	1	0	C06104	1	1
C06104	1	1	C06102	1	0
C06104	1	1	C06102	1	0
C11821	0	0	C12248	0	0
C11821	0	0	C12248	0	0
C12248	0	0	C11821	0	0
C04895	0	0	C05925	0	0
C00020	0	1	C00212	0	1
C00055	0	1	C00475	0	1
C00105	0	1	C00299	0	1
C00130	0	1	C00294	0	1
C00144	0	1	C00387	0	1
C00364	0	1	C00214	0	1
C00239	0	1	C00881	0	1
C00330	0	1	C00362	0	1
C00362	0	1	C00330	0	1
C00360	0	1	C00559	0	1
C00559	0	1	C00360	0	1
C00365	0	1	C00526	0	1
C00455	0	1	C03150	0	0
C00655	0	1	C01762	0	1
C00655	0	1	C01762	0	1
C01762	0	1	C00655	0	1
C00022	1	1	C00097	0	1
C00097	0	1	C00022	1	1
C00811	0	1	C05627	0	0
C01197	0	1	C06224	0	0
C00208	1	1	C02995	0	0
C00031	0	1	C00668	0	0
C00031	0	1	C00668	0	0
C00668	0	0	C00031	0	1
C00061	0	1	C01847	0	0
C00061	0	1	C01847	0	0
C00156	1	1	C00633	1	0
C00633	1	0	C00156	1	1
C00633	1	0	C00156	1	1
C00633	1	0	C00156	1	1
C04637	0	1	C01277	0	1
C04637	0	1	C01277	0	1
C04637	0	1	C01277	0	1
C04637	0	1	C01277	0	1
C00036	0	1	C00074	0	1
C00074	0	1	C00036	0	1
C11907	0	0	C04268	0	0
C11907	0	0	C04268	0	0
C00253	0	1	C01020	0	0
C00253	0	1	C01020	0	0
C00253	0	1	C01020	0	0
C00253	0	1	C01020	0	0
C01020	0	0	C04226	0	0
C02930	0	0	C02295	0	0
C02295	0	0	C00922	0	0
C00922	0	0	C03652	0	0
C00922	0	0	C03652	0	0
C03652	0	0	C00022	1	1
C03652	0	0	C00163	0	1
C00921	0	0	C00415	0	1
C00162	0	0	C03547	1	0
C00022	1	1	C00740	1	1
C00740	1	1	C00022	1	1
C00877	1	1	C02411	1	0
C02411	1	0	C00877	1	1
C02411	1	0	C00877	1	1
C02411	1	0	C00877	1	1
C00461	0	1	C00140	0	1
C00461	0	1	C00461	0	1
C01743	0	0	C17583	0	0
C01743	0	0	C17583	0	0
C17583	0	0	C01743	0	0
C01743	0	0	C17583	0	0
C01743	0	0	C17583	0	0
C17583	0	0	C01743	0	0
C00084	1	1	C01548	1	0
C01548	1	0	C00084	1	1
C01548	1	0	C00084	1	1
C00827	1	0	C00894	1	0
C00827	1	0	C00894	1	0
C00894	1	0	C00827	1	0
C00894	1	0	C00827	1	0
C00894	1	0	C00827	1	0
C00827	1	0	C00894	1	0
C00827	1	0	C00894	1	0
C00894	1	0	C00827	1	0
C00894	1	0	C00827	1	0
C00894	1	0	C00827	1	0
C00019	0	1	C00170	0	1
C00019	0	1	C01234	0	0
C00019	0	1	C01234	0	0
C01234	0	0	C00019	0	1
C02188	0	0	C05544	0	0
C02188	0	0	C05544	0	0
C05544	0	0	C05545	0	0
C05545	0	0	C05546	0	0
C00037	0	1	C05519	0	0
C05519	0	0	C00037	0	1
C03925	1	0	C04178	1	0
C04178	1	0	C03925	1	0
C04178	1	0	C03925	1	0
C02938	0	0	C02693	0	0
C01659	1	0	C01998	1	0
C01998	1	0	C01659	1	0
C01998	1	0	C01659	1	0
C09814	0	0	C09815	0	0
C09814	0	0	C09815	0	0
C09815	0	0	C09814	0	0
C04178	1	0	C16246	1	0
C04178	1	0	C16246	1	0
C16246	1	0	C04178	1	0
C02505	0	0	C16074	0	0
C16074	0	0	C02505	0	0
C16074	0	0	C02505	0	0
C00090	1	0	C02357	1	0
C02357	1	0	C00090	1	0
C02357	1	0	C00090	1	0
C00090	1	0	C02357	1	0
C02357	1	0	C00090	1	0
C02357	1	0	C00090	1	0
C00029	0	1	C00718	0	0
C00498	0	1	C00718	0	0
C00024	1	1	C05727	0	0
